length	gccontent
EAPP	1347	0.41796585003712
EARS2	3907	0.506526746864602
EBAG9	1996	0.455911823647295
EBAG9P1	543	0.405156537753223
EBF1	6161	0.432397338094465
EBF2	6981	0.442200257842716
EBF3	5979	0.459106874059207
EBF4	3616	0.653484513274336
EBI3	1173	0.601875532821824
EBNA1BP2	3040	0.464802631578947
EBPL	1507	0.493032514930325
ECD	3509	0.430322029068111
ECE1	6106	0.594005895840157
ECE2	6179	0.585693477909047
ECEL1	2972	0.655450874831763
ECH1	1257	0.58472553699284
ECHDC1	4849	0.382759331820994
ECHDC2	7273	0.526605252303039
ECHDC3	2185	0.597254004576659
ECHS1	1617	0.602968460111317
ECI1	1541	0.613887086307592
ECI2	3337	0.467186095295175
ECM1	3411	0.557900908824392
ECM2	4283	0.37847303292085
ECSCR	740	0.506756756756757
ECSIT	1620	0.618518518518518
ECT2	5499	0.377159483542462
ECT2L	4679	0.412481299422954
EDARADD	2238	0.503574620196604
EDC3	3778	0.53996823716252
EDC4	4751	0.597137444748474
EDEM1	6758	0.451168984906777
EDEM2	1919	0.545596664929651
EDEM3	7484	0.382816675574559
EDF1	1200	0.605
EDIL3	5565	0.369092542677448
EDN1	2033	0.450565666502705
EDN2	1639	0.586943258084198
EDNRA	4413	0.421935191479719
EDNRB	5035	0.408540218470705
EDRF1	5925	0.41704641350211
EEA1	8026	0.352479441814104
EED	2476	0.432552504038772
EEF1A1	5764	0.483691880638446
EEF1A1P1	739	0.484438430311231
EEF1A1P10	1390	0.469784172661871
EEF1A1P11	1389	0.467242620590353
EEF1A1P12	1346	0.465824665676077
EEF1A1P13	62	0.451612903225806
EEF1A1P14	1376	0.465843023255814
EEF1A1P16	1317	0.441154138192863
EEF1A1P19	1382	0.47684515195369
EEF1A1P20	1386	0.425685425685426
EEF1A1P21	1339	0.418969380134429
EEF1A1P24	1378	0.455732946298984
EEF1A1P25	1267	0.456195737963694
EEF1A1P26	1363	0.431401320616288
EEF1A1P27	1135	0.45374449339207
EEF1A1P28	1403	0.459729151817534
EEF1A1P3	1385	0.454873646209386
EEF1A1P32	1370	0.430656934306569
EEF1A1P34	1267	0.475138121546961
EEF1A1P36	1351	0.463360473723168
EEF1A1P4	327	0.36697247706422
EEF1A1P42	1330	0.427067669172932
EEF1A1P6	1583	0.47378395451674
EEF1A1P8	1388	0.472622478386167
EEF1A1P9	85	0.411764705882353
EEF1A2	4739	0.65456847436168
EEF1B2	1764	0.453514739229025
EEF1B2P1	675	0.451851851851852
EEF1B2P2	676	0.458579881656805
EEF1D	2919	0.645769099006509
EEF1DP1	843	0.593119810201661
EEF1DP5	772	0.582901554404145
EEF1E1	2107	0.394399620313242
EEF1GP1	1299	0.527328714395689
EEF1GP2	1243	0.502815768302494
EEF1GP3	1288	0.509316770186335
EEF1GP4	1307	0.486610558530987
EEF1GP7	703	0.4950213371266
EEF1GP8	1154	0.513864818024263
EEF2	3157	0.598986379474184
EEF2K	5276	0.513646702047005
EEFSEC	2047	0.580361504640938
EEPD1	4847	0.570868578502166
EFCAB10	1939	0.407426508509541
EFCAB11	2795	0.452951699463327
EFCAB12	7789	0.526640133521633
EFCAB13	5841	0.352336928608115
EFCAB14	6222	0.439569270331083
EFCAB14-AS1	520	0.376923076923077
EFCAB14P1	463	0.468682505399568
EFCAB2	3755	0.460186418109188
EFCAB4A	2685	0.674487895716946
EFCAB4B	3795	0.538603425559947
EFCAB5	6414	0.404115996258185
EFCAB6	8537	0.46187185193862
EFCAB7	5575	0.34780269058296
EFCAB8	3963	0.542518294221549
EFCAB9	702	0.401709401709402
EFCC1	2947	0.63386494740414
EFEMP1	4244	0.446277097078228
EFEMP2	2002	0.625374625374625
EFHB	4163	0.438625990871967
EFHC1	4029	0.411764705882353
EFHD1	3052	0.560943643512451
EFHD2	2531	0.618727775582774
EFNA1	2539	0.582512800315085
EFNA2	642	0.685358255451713
EFNA3	1056	0.601325757575758
EFNA4	1074	0.56610800744879
EFNA5	5698	0.431379431379431
EFNB2	4447	0.462109287159883
EFR3A	6126	0.389650669278485
EFR3B	6829	0.547078635232098
EFTUD1	3553	0.450605122431748
EFTUD2	4026	0.53030303030303
EGF	5587	0.435475210309647
EGFEM1P	3733	0.455933565496919
EGFL7	2738	0.681154127100073
EGFLAM	5517	0.509878557186877
EGFR	12779	0.472337428593787
EGFR-AS1	2620	0.518702290076336
EGLN1	6809	0.449111470113086
EGLN3	3147	0.465840482999682
EGOT	1464	0.455601092896175
EGR1	3138	0.553537284894837
EGR2	3688	0.516811279826464
EGR3	4691	0.529737795779152
EGR4	2320	0.669827586206897
EHBP1	7537	0.412498341515192
EHBP1L1	5179	0.640278045954818
EHD1	7088	0.613995485327314
EHD2	3583	0.615685180016746
EHD3	4636	0.538826574633305
EHD4	3983	0.530504644740146
EHF	3617	0.421067182748134
EHHADH	4431	0.428345745881291
EHMT1	14688	0.55255991285403
EI24	1073	0.468779123951538
EI24P1	867	0.453287197231834
EI24P2	1076	0.454460966542751
EI24P4	1078	0.459183673469388
EID2	1981	0.469964664310954
EID2B	1865	0.489544235924933
EIF1	3192	0.508771929824561
EIF1AD	2807	0.491628072675454
EIF1AXP1	435	0.386206896551724
EIF1B	1912	0.375
EIF2A	3978	0.349673202614379
EIF2AK1	5142	0.458965383119409
EIF2AK2	10338	0.384116850454633
EIF2AK3	4653	0.429615301955728
EIF2AK4	5512	0.473512336719884
EIF2AP4	1781	0.390230207748456
EIF2B1	1981	0.479555779909137
EIF2B2	1539	0.515269655620533
EIF2B3	2696	0.464020771513353
EIF2B4	5142	0.507584597432906
EIF2B5	5975	0.494560669456067
EIF2D	2884	0.520110957004161
EIF2S1	4991	0.373271889400922
EIF2S2	2656	0.451807228915663
EIF2S2P2	982	0.390020366598778
EIF2S2P4	984	0.399390243902439
EIF2S3L	1840	0.39945652173913
EIF3A	6108	0.43565815324165
EIF3B	11726	0.546563192904656
EIF3C	3096	0.543604651162791
EIF3CL	3136	0.545599489795918
EIF3D	4081	0.506983582455281
EIF3E	6005	0.372522897585346
EIF3EP1	1273	0.397486252945797
EIF3F	1266	0.546603475513428
EIF3FP3	1086	0.560773480662983
EIF3G	1080	0.596296296296296
EIF3H	6321	0.411960132890365
EIF3I	1618	0.519777503090235
EIF3IP1	967	0.479834539813857
EIF3J	2461	0.394148720032507
EIF3J-AS1	1848	0.5
EIF3K	879	0.543799772468714
EIF3KP1	656	0.521341463414634
EIF3KP2	626	0.485623003194888
EIF3KP3	639	0.49452269170579
EIF3L	4296	0.509543761638734
EIF3LP2	807	0.496902106567534
EIF3M	1047	0.421203438395415
EIF4A1	2021	0.506185056902523
EIF4A1P13	230	0.456521739130435
EIF4A1P5	1095	0.478538812785388
EIF4A1P6	1210	0.474380165289256
EIF4A1P7	1220	0.477868852459016
EIF4A2	5610	0.403743315508021
EIF4A2P2	1070	0.404672897196262
EIF4A3	1684	0.51187648456057
EIF4B	3742	0.457776590058792
EIF4BP3	1835	0.49591280653951
EIF4BP6	1828	0.4972647702407
EIF4BP8	1826	0.490142387732749
EIF4E	13849	0.396490721351722
EIF4E2	6197	0.47635952880426
EIF4E3	6607	0.405479037384592
EIF4EBP1	1073	0.64398881640261
EIF4EBP1P2	360	0.591666666666667
EIF4EBP2	7257	0.437095218409811
EIF4EBP2P3	213	0.422535211267606
EIF4EBP3	175	0.674285714285714
EIF4ENIF1	5061	0.503260225251926
EIF4G1	8264	0.570546950629235
EIF4G2	4044	0.450296735905044
EIF4G3	8431	0.446210413948523
EIF4H	3191	0.507364462550924
EIF4HP1	256	0.46484375
EIF5	6075	0.422716049382716
EIF5A	1982	0.596871846619576
EIF5A2	5593	0.342928660826033
EIF5AL1	3378	0.447898164594435
EIF5B	6816	0.40669014084507
EIF6	1347	0.62731997030438
ELAC1	2235	0.439373601789709
ELAC2	5948	0.541694687289845
ELAVL1	6122	0.465044103234237
ELAVL3	4682	0.578385305425032
ELAVL4	6815	0.385913426265591
ELF1	4234	0.412612187057156
ELF2	8063	0.409028897432717
ELF3	5973	0.53624644232379
ELFN1	1013	0.660414610069102
ELFN2	5131	0.625219255505749
ELK1P1	732	0.614754098360656
ELK2BP	1224	0.662581699346405
ELK3	2153	0.481653506734789
ELK4	10940	0.380895795246801
ELL	4006	0.597603594608088
ELL2	7210	0.390707350901526
ELL2P1	1912	0.455020920502092
ELL3	886	0.616252821670429
ELMO1	9749	0.474099907682839
ELMO2	6634	0.47588182092252
ELMO3	2575	0.624077669902913
ELMOD1	2991	0.444332998996991
ELMOD2	6626	0.352399637790522
ELMOD3	7022	0.503417829678154
ELMSAN1	13253	0.545763223421112
ELN	6377	0.585071350164654
ELOF1	1019	0.59666339548577
ELOVL1	2461	0.581064607882974
ELOVL2	3997	0.395796847635727
ELOVL2-AS1	1171	0.519214346712212
ELOVL3	1371	0.514223194748359
ELOVL4	3042	0.390203813280736
ELOVL5	3783	0.425059476605868
ELOVL6	7297	0.420994929423051
ELOVL7	4586	0.384430876580898
ELP2	6014	0.422347855004988
ELP3	5390	0.462894248608534
ELP4	2246	0.431433659839715
ELP5	1699	0.568569746909947
ELP6	3374	0.522525192649674
ELTD1	3619	0.353965183752418
EMB	5275	0.365687203791469
EMC1	10228	0.465095815408682
EMC10	1859	0.619150080688542
EMC2	3779	0.341360148187351
EMC3	3948	0.455420466058764
EMC3-AS1	630	0.395238095238095
EMC4	1085	0.487557603686636
EMC6	788	0.593908629441624
EMC7	1155	0.473593073593074
EMC8	1964	0.522403258655805
EMC9	1058	0.619092627599244
EMCN	5243	0.371352279229449
EMCN-IT2	562	0.451957295373665
EME1	2753	0.495096258626952
EME2	4448	0.663219424460432
EMG1	794	0.503778337531486
EMID1	4899	0.615839967340274
EMILIN1	3953	0.675942322286871
EMILIN2	4009	0.566225991519082
EMILIN3	3179	0.646744259201007
EML1	4518	0.452412571934484
EML2	2246	0.584594835262689
EML3	4950	0.623636363636364
EML4	8728	0.381530705774519
EML5	6696	0.408602150537634
EML6	12530	0.470151636073424
EMP1	2717	0.447920500552079
EMP2	2959	0.498479215951335
EMP3	830	0.609638554216868
EMR1	3239	0.489657301636307
EMR2	6485	0.489128758673863
EMR3	2300	0.472173913043478
EMX1	3178	0.673064820641913
EMX2	2896	0.520027624309392
EMX2OS	1596	0.523809523809524
EN2	3395	0.533136966126657
ENAH	9401	0.401021167960855
ENAM	6435	0.412121212121212
ENC1	5603	0.482955559521685
ENDOD1	4650	0.453118279569892
ENDOG	712	0.737359550561798
ENDOU	2444	0.486088379705401
ENDOV	7038	0.545041204887752
ENG	3397	0.625846335001472
ENGASE	4490	0.612472160356347
ENKD1	1678	0.66030989272944
ENO1	3971	0.552253840342483
ENO1-AS1	330	0.409090909090909
ENO1-IT1	744	0.518817204301075
ENO1P3	1224	0.480392156862745
ENO2	2423	0.552208006603384
ENO3	3928	0.566700610997963
ENO4	2651	0.423990946812524
ENOPH1	2025	0.44
ENOSF1	2198	0.491810737033667
ENOX1	3139	0.476266326855687
ENPEP	7708	0.38622210690192
ENPP1	8294	0.413913672534362
ENPP2	6659	0.409821294488662
ENPP3	3880	0.415979381443299
ENPP4	4680	0.346794871794872
ENPP5	3036	0.391304347826087
ENPP6	4703	0.463533914522645
ENPP7	2039	0.63805787150564
ENSA	5154	0.46488164532402
ENTHD1	3068	0.423402868318123
ENTHD2	2252	0.630994671403197
ENTPD1	13046	0.414916449486433
ENTPD1-AS1	11071	0.429681148947701
ENTPD2	2633	0.645271553361185
ENTPD3	3237	0.470497374111832
ENTPD3-AS1	2833	0.455700670667137
ENTPD4	6944	0.456797235023041
ENTPD5	1963	0.47427407030056
ENTPD6	5474	0.593350383631714
ENTPD7	3541	0.458062694154194
ENY2	6721	0.387442344889153
EOGT	5645	0.414348981399469
EOMES	3656	0.522428884026258
EP300	9471	0.520008446837715
EP400	12379	0.55359883673964
EP400NL	9515	0.529584866001051
EPAS1	7319	0.531766634786173
EPB41	7655	0.464663618549967
EPB41L1	9682	0.551229084899814
EPB41L2	6042	0.430155577623304
EPB41L3	4989	0.491882140709561
EPB41L4A	6751	0.422752184861502
EPB41L4A-AS1	1688	0.471563981042654
EPB41L4B	7952	0.45988430583501
EPB41L5	8911	0.426551453260016
EPB42	4553	0.486053151768065
EPC1	10391	0.368780675584641
EPC2	5575	0.396412556053812
EPCAM	2519	0.489479952362048
EPDR1	2731	0.4939582570487
EPG5	12760	0.462068965517241
EPHA1	4651	0.581595355837454
EPHA10	5159	0.599728629579376
EPHA1-AS1	5316	0.430963130173062
EPHA2	4164	0.603506243996157
EPHA4	7559	0.449662653790184
EPHA6	6486	0.426456984273821
EPHA8	5358	0.629712579320642
EPHB1	6892	0.523505513639002
EPHB2	6086	0.566710483075912
EPHB3	4532	0.625551632833186
EPHB4	6366	0.608388312912347
EPHB6	6217	0.597394241595625
EPHX1	2480	0.578225806451613
EPHX2	4485	0.542028985507246
EPHX3	1938	0.596491228070175
EPM2A	4897	0.456197672044109
EPM2AIP1	7439	0.38929963704799
EPN1	3262	0.635806253832005
EPN2	5869	0.536888737433975
EPN2-AS1	1190	0.5
EPN3	4002	0.609445277361319
EPOR	1848	0.633116883116883
EPPK1	939	0.648562300319489
EPRS	5502	0.42257360959651
EPS15	7489	0.371478167979704
EPS15L1	3236	0.55593325092707
EPS8	4081	0.439598137711345
EPS8L1	3080	0.652597402597403
EPS8L2	3140	0.640764331210191
EPS8L3	3453	0.579785693599768
EPSTI1	3261	0.436675866298681
EPT1	8100	0.380617283950617
EPX	2674	0.594988780852655
EQTN	1392	0.359195402298851
ERAL1	2238	0.53887399463807
ERAP1	7395	0.397025016903313
ERAP2	7422	0.402991107518189
ERBB2	5117	0.593316396325972
ERBB2IP	10216	0.353367267032107
ERBB3	6158	0.518837284832738
ERBB4	13007	0.395402475590067
ERC1	9538	0.490668903334032
ERC2	7655	0.435009797517962
ERCC1	1394	0.59038737446198
ERCC2	3093	0.612673779502102
ERCC3	7403	0.486829663649872
ERCC4	6905	0.398262128892107
ERCC5	6637	0.449299382251017
ERCC6	8622	0.427974947807933
ERCC6L2	10109	0.377485409041448
ERCC8	3217	0.391047559838359
EREG	5717	0.367675354206752
ERF	2705	0.63992606284658
ERG	8068	0.44620723847298
ERGIC1	14139	0.519060753942995
ERGIC2	1755	0.36980056980057
ERGIC3	5717	0.520377820535246
ERH	801	0.425717852684145
ERHP1	310	0.42258064516129
ERI1	6382	0.410529614540896
ERI2	3357	0.383378016085791
ERI3	2649	0.570403926009815
ERI3-IT1	619	0.516962843295638
ERICH1	9684	0.512391573729864
ERICH2	1170	0.483760683760684
ERLEC1	2592	0.418981481481481
ERLIN1	5758	0.459360889197638
ERLIN2	9272	0.43183779119931
ERMAP	4090	0.480684596577017
ERMARD	3647	0.428845626542364
ERMN	4398	0.390177353342428
ERMP1	6242	0.445370073694329
ERN1	4056	0.57051282051282
ERN2	3557	0.614000562271577
ERO1L	5306	0.387485865058424
ERO1LB	5361	0.371572467823167
ERP27	1558	0.442233632862644
ERP29	1487	0.521856086079354
ERP29P1	706	0.550991501416431
ERP44	4854	0.388957560774619
ERRFI1	4186	0.431438127090301
ERV3-1	2378	0.465096719932717
ERVK3-1	1851	0.480280929227445
ERVMER34-1	4077	0.456217807211185
ERVW-1	3044	0.467477003942181
ESAM	2959	0.549509969584319
ESCO1	4773	0.369159857531951
ESCO2	7973	0.399598645428321
ESD	1987	0.390538500251636
ESF1	3216	0.354166666666667
ESPL1	6623	0.570436358145855
ESPN	3900	0.681538461538462
ESPNL	5362	0.665050354345394
ESR1	13662	0.445615576050359
ESR2	2747	0.520931925737168
ESRP2	4114	0.584346135148274
ESRRA	2981	0.646762831264676
ESRRAP1	1257	0.645186953062848
ESRRAP2	1491	0.64989939637827
ESRRB	3430	0.552186588921283
ESYT1	4201	0.548678885979529
ESYT2	7770	0.483268983268983
ESYT3	9829	0.455081900498525
ETAA1	3486	0.366896156052783
ETF1	4601	0.433166702890676
ETF1P2	1586	0.42938209331652
ETFA	1350	0.436296296296296
ETFB	1449	0.574189095928226
ETFDH	3872	0.417355371900826
ETHE1	850	0.592941176470588
ETNK1	7432	0.344590958019376
ETNK2	3673	0.60332153552954
ETNPPL	2950	0.448813559322034
ETS1	5545	0.439675383228133
ETS2	4595	0.50968443960827
ETV1	9791	0.387396588703912
ETV2	1848	0.65530303030303
ETV3	6707	0.440286268078127
ETV4	2468	0.606564019448947
ETV5	5638	0.480134799574317
ETV6	6004	0.473351099267155
ETV7	2369	0.607429295061207
EVA1A	2744	0.48432944606414
EVA1B	648	0.708333333333333
EVA1C	4353	0.550884447507466
EVC	7614	0.56474914630943
EVC2	5509	0.551824287529497
EVI2A	1936	0.355371900826446
EVI2B	1986	0.363544813695871
EVI5	8320	0.382932692307692
EVI5L	3730	0.644504021447721
EVL	2085	0.608153477218225
EVPL	6587	0.650523758919083
EWSR1	10207	0.430978740080337
EXD1	3023	0.419120079391333
EXD2	4534	0.474415527128363
EXD3	7332	0.61797599563557
EXO1	4144	0.441843629343629
EXO5	2348	0.511499148211244
EXOC1	5401	0.377892982780967
EXOC2	4715	0.444538706256628
EXOC3	6791	0.576645560300398
EXOC3L1	2603	0.649250864387245
EXOC3L2	1725	0.64463768115942
EXOC4	9466	0.441580392985422
EXOC5	7094	0.350859881590076
EXOC5P1	1969	0.380396140172676
EXOC6	6193	0.361375746810916
EXOC6B	10192	0.400510204081633
EXOC7	8827	0.581171405913674
EXOC7P1	2059	0.485186983972802
EXOC8	4370	0.394050343249428
EXOG	5223	0.451081753781352
EXOSC1	4081	0.445724087233521
EXOSC10	3646	0.487931980252331
EXOSC2	4207	0.486807701449964
EXOSC3	2689	0.442171811082187
EXOSC3P1	500	0.402
EXOSC4	892	0.644618834080718
EXOSC5	988	0.609311740890688
EXOSC6	1700	0.637647058823529
EXOSC7	3838	0.458051068264721
EXOSC8	3328	0.439302884615385
EXOSC9	4457	0.373345299528831
EXPH5	10617	0.411415654139587
EXT1	8171	0.429567984334843
EXT2	3878	0.502320783909232
EXTL1	4537	0.623760193960767
EXTL2	4819	0.414816351940237
EXTL3	12815	0.505345298478346
EXTL3-AS1	3853	0.46171814170776
EYA2	3570	0.541456582633053
EYA3	6483	0.457812741014962
EYA4	5713	0.395764046910555
EYS	16692	0.367721063982746
EZH1	4645	0.506135629709365
EZH2	4522	0.451127819548872
EZH2P1	291	0.40893470790378
EZR	3318	0.518987341772152
F10	2356	0.602292020373514
F11R	4893	0.472920498671572
F12	2370	0.647679324894515
F13A1	4697	0.463274430487545
F2R	4149	0.452398168233309
F2RL2	3321	0.420355314664258
F2RL3	2731	0.610032954961553
F5	7158	0.4519418832076
F7	3792	0.592035864978903
FA2H	2431	0.596462361168243
FAAH	2776	0.615634005763689
FABP3	1026	0.494152046783626
FABP3P2	447	0.467561521252796
FABP5	1983	0.468986384266263
FABP5P3	171	0.257309941520468
FABP6	1055	0.535545023696682
FABP7P1	391	0.404092071611253
FADD	1853	0.583917970858068
FADS1	6407	0.510691431247074
FADS2	7818	0.589536965975953
FADS3	2113	0.626123994320871
FADS6	2161	0.607589079130032
FAF1	5095	0.467517173699706
FAF2	5954	0.463721867651999
FAF2P1	1298	0.452234206471495
FAH	2179	0.534189995410739
FAHD1	1735	0.518731988472622
FAHD2A	5448	0.533406754772394
FAHD2B	2832	0.536723163841808
FAHD2CP	964	0.550829875518672
FAIM	4072	0.458742632612967
FAIM2	4703	0.585796300233893
FAIM3	2409	0.534246575342466
FAM101A	2355	0.614012738853503
FAM101B	3621	0.509803921568627
FAM102A	5841	0.592364321177881
FAM102B	9380	0.397974413646055
FAM103A1	1325	0.38188679245283
FAM103A2P	354	0.477401129943503
FAM104A	2676	0.465994020926756
FAM105A	4031	0.412304639047383
FAM105B	8614	0.430229858370095
FAM107B	7064	0.435588901472254
FAM109A	3138	0.650732950924156
FAM109B	2451	0.596899224806202
FAM110A	1576	0.640228426395939
FAM110B	4863	0.502776064157927
FAM110C	3968	0.465221774193548
FAM110D	1524	0.652887139107612
FAM111A	3937	0.416560833121666
FAM111B	3562	0.373947220662549
FAM114A1	4871	0.461301580784233
FAM114A2	6533	0.391550589315781
FAM115A	5877	0.483409903011741
FAM115C	6466	0.496597587380142
FAM117A	3406	0.55871990604815
FAM117B	5986	0.431506849315068
FAM118A	6512	0.523802211302211
FAM118B	1751	0.466019417475728
FAM120A	7057	0.446081904491994
FAM120AOS	3474	0.525618883131836
FAM120B	6646	0.454709599759254
FAM122A	1192	0.528523489932886
FAM124A	4912	0.508957654723127
FAM124B	3541	0.461451567353855
FAM126A	6913	0.367857659482135
FAM126B	7212	0.391292290626733
FAM129A	8403	0.448887302153993
FAM129B	4629	0.63102181896738
FAM129C	3038	0.595457537853851
FAM131A	6506	0.573778051029819
FAM131C	1701	0.66549088771311
FAM132A	1794	0.699554069119287
FAM132B	3200	0.641875
FAM133B	4513	0.371150011079105
FAM133CP	704	0.366477272727273
FAM134A	5398	0.524453501296777
FAM134B	4160	0.414423076923077
FAM134C	3752	0.526385927505331
FAM135A	10467	0.369924524696666
FAM135B	13625	0.439412844036697
FAM136A	2799	0.488031439799929
FAM136BP	417	0.541966426858513
FAM13A	12390	0.405649717514124
FAM13A-AS1	3685	0.4
FAM13B	6084	0.390039447731755
FAM13C	5143	0.443709896947307
FAM149A	4704	0.543154761904762
FAM149B1	5790	0.408290155440415
FAM149B1P1	903	0.46843853820598
FAM150B	2004	0.555389221556886
FAM151A	1245	0.585542168674699
FAM151B	3014	0.400464499004645
FAM153B	10969	0.442155164554654
FAM154B	3137	0.381255977048135
FAM155A	2043	0.506118453255017
FAM160A1	4932	0.487023519870235
FAM160A2	3491	0.598395875107419
FAM160B1	6234	0.39525184472249
FAM160B2	8101	0.598444636464634
FAM161A	5258	0.400532521871434
FAM161B	2097	0.533142584644731
FAM162A	3331	0.410387271089763
FAM166A	1677	0.617173524150268
FAM166B	1304	0.566717791411043
FAM167A	4317	0.54412786657401
FAM167B	936	0.633547008547009
FAM168A	1793	0.562744004461796
FAM168B	5435	0.48426862925483
FAM169A	6755	0.382975573649149
FAM170B	1401	0.58458244111349
FAM170B-AS1	2273	0.462384513858337
FAM171A1	3991	0.529441242796292
FAM171A2	3158	0.713109563014566
FAM171B	5819	0.38271180615226
FAM172A	4892	0.384096484055601
FAM172BP	2295	0.410893246187364
FAM173A	849	0.716136631330978
FAM173B	2422	0.382328654004955
FAM174A	1416	0.479519774011299
FAM174B	2630	0.540304182509506
FAM175A	4264	0.429878048780488
FAM175B	3233	0.408598824621095
FAM177A1	3379	0.381769754365197
FAM177B	2603	0.399154821359969
FAM178A	8101	0.39995062337983
FAM178B	3900	0.597435897435897
FAM179A	10673	0.524032605640401
FAM179B	4442	0.377757766771724
FAM181B	1854	0.668284789644013
FAM184A	7640	0.391884816753927
FAM184B	6017	0.497257769652651
FAM185A	2634	0.470007593014427
FAM185BP	1068	0.5187265917603
FAM186A	7265	0.477632484514797
FAM186B	1407	0.552949538024165
FAM188A	4527	0.363817097415507
FAM188B	4921	0.449095712253607
FAM189A1	4707	0.592096876991714
FAM189A2	4065	0.482410824108241
FAM189B	4468	0.609892569382274
FAM192A	2856	0.462535014005602
FAM193A	6115	0.507113654946852
FAM193B	5804	0.600103376981392
FAM194A	1971	0.438863521055302
FAM194B	2775	0.449369369369369
FAM195A	1081	0.696577243293247
FAM195B	355	0.695774647887324
FAM196A	4403	0.455144219850102
FAM196B	2999	0.480826942314105
FAM198A	3932	0.512716174974568
FAM198B	6804	0.376396237507349
FAM19A1	2934	0.41002044989775
FAM19A2	2756	0.355950653120464
FAM19A5	3173	0.595020485345099
FAM200A	2586	0.41415313225058
FAM200B	4748	0.362889637742207
FAM201A	3726	0.467257112184648
FAM203A	2404	0.653494176372712
FAM204A	6900	0.38231884057971
FAM204BP	703	0.40398293029872
FAM206A	2745	0.428415300546448
FAM206BP	350	0.431428571428571
FAM207A	1402	0.650499286733238
FAM207BP	513	0.625730994152047
FAM208A	9537	0.38576072140086
FAM208B	11525	0.415791757049892
FAM209A	789	0.510773130544994
FAM20B	6039	0.442291770160623
FAM20C	4629	0.648736228127025
FAM210A	4379	0.411966202329299
FAM210B	3577	0.470785574503774
FAM210CP	579	0.557858376511226
FAM211A	3256	0.582923832923833
FAM211A-AS1	2498	0.521617293835068
